symbol,entry_date,exit_date,entry_price,exit_price,type,pnl,reason,equity_after
SBER,2023-06-04 12:00:00,2023-06-05 13:00:00,244.7337947423818,241.32,SHORT,0.013949012419700067,TRAIL,819.4887096662201
CNYRUB_TOM,2023-06-05 12:00:00,2023-06-07 04:00:00,11.396252381460384,11.414,LONG,0.0015573205950131514,SMART_CUT,823.2332424897925
MGNT,2023-06-05 12:00:00,2023-06-07 11:00:00,4258.494100796562,4270.0,LONG,0.0027018704103138405,SMART_CUT,823.360478442855
T,2023-06-05 15:00:00,2023-06-06 07:00:00,3266.4270931783376,3196.243927044412,LONG,-0.021486218468031126,SL,823.4862167836209
LKOH,2023-06-05 18:00:00,2023-06-06 07:00:00,5163.853295620283,5018.426350824312,LONG,-0.028162485738956647,SL,823.4862167836209
GLDRUB_TOM,2023-06-06 06:00:00,2023-06-07 05:00:00,5080.4669430992135,5095.07,LONG,0.00287435329554137,SL,823.2450797883959
ALRS,2023-06-06 07:00:00,2023-06-06 19:00:00,65.44596961838019,66.06481962575174,LONG,0.009455891798686833,SL,822.9081484176698
CHMF,2023-06-06 09:00:00,2023-06-07 09:00:00,1017.8775460469079,1028.4,LONG,0.01033764227726392,SL,823.009697852912
ROSN,2023-06-06 13:00:00,2023-06-06 17:00:00,455.2007963202528,460.95,LONG,0.012630038713074672,SL,821.8720878855015
T,2023-06-06 13:00:00,2023-06-06 17:00:00,3198.019465927118,3260.0,LONG,0.01938091207175119,SL,821.8720878855015
KZTRUB_TOM,2023-06-07 06:00:00,2023-06-08 04:00:00,18.245161185263296,18.456150929716454,LONG,0.011564148012217933,TRAIL,826.1552130759749
SNGSP,2023-06-07 06:00:00,2023-06-07 12:00:00,33.12,32.775,SHORT,0.010416666666666633,SL,823.3567868124187
NVTK,2023-06-07 07:00:00,2023-06-07 15:00:00,1354.93038202036,1335.8,SHORT,0.014119088533415541,TRAIL,824.0552348640406
PLZL,2023-06-07 07:00:00,2023-06-08 09:00:00,1028.388886651721,1024.0,SHORT,0.004267730533349547,SMART_CUT,827.1838229577791
GLDRUB_TOM,2023-06-07 08:00:00,2023-06-08 13:00:00,5112.284659897394,5158.614655146181,SHORT,-0.00906248347479867,SL,828.8566006195423
HKDRUB_TOM,2023-06-07 08:00:00,2023-06-07 15:00:00,10.51176304358459,10.588,LONG,0.007252537571414992,SL,824.0552348640406
SNGS,2023-06-07 09:00:00,2023-06-07 13:00:00,25.175148651261274,25.105,SHORT,0.002786424510655648,SMART_CUT,823.8453017127968
ROSN,2023-06-07 11:00:00,2023-06-07 18:00:00,464.08415722171486,458.25,SHORT,0.012571334597245493,TRAIL,824.6701390992154
GMKN,2023-06-07 15:00:00,2023-06-08 07:00:00,146.58225040891,145.86,SHORT,0.004927270572631922,SMART_CUT,827.0941153376381
LKOH,2023-06-07 19:00:00,2023-06-10 08:00:00,5086.757587182467,5079.5,LONG,-0.0014267609686679365,TRAIL,824.9048383584826
HKDRUB_TOM,2023-06-08 05:00:00,2023-06-08 10:00:00,10.591450700259616,10.662,LONG,0.006660966635916633,TRAIL,827.4711988805666
TATN,2023-06-08 07:00:00,2023-06-08 09:00:00,470.66990708393524,471.6,LONG,0.0019761044886579394,SL,827.1838229577791
KZTRUB_TOM,2023-06-08 07:00:00,2023-06-08 12:00:00,18.44667209806754,18.59,LONG,0.0077698514491117135,TRAIL,828.3565826911283
PLZL,2023-06-08 11:00:00,2023-06-08 16:00:00,1025.406547682548,1034.5268381877913,LONG,0.008894316625786521,SL,828.1476264838886
HKDRUB_TOM,2023-06-08 12:00:00,2023-06-09 11:00:00,10.645314850125379,10.690036416833156,LONG,0.004201056270989485,SL,824.3935220704466
SNGSP,2023-06-08 14:00:00,2023-06-09 06:00:00,33.493686035477246,35.5,SHORT,-0.05990125907305699,SL,828.8855458094151
GLDRUB_TOM,2023-06-08 15:00:00,2023-06-13 08:00:00,5190.009090524803,5241.459234919687,SHORT,-0.009913305255826102,SL,824.9745762443952
CHMF,2023-06-08 15:00:00,2023-06-09 16:00:00,1040.255920982447,1034.8,SHORT,0.005244787241676302,SL,825.5237687556199
KZTRUB_TOM,2023-06-09 06:00:00,2023-06-13 10:00:00,18.555,18.7175,LONG,0.008757747237941333,SL,826.1019457818616
MOEX,2023-06-09 06:00:00,2023-06-09 08:00:00,122.55,124.0576963345312,LONG,0.012302703668145279,TRAIL,823.3993353813012
SNGS,2023-06-09 10:00:00,2023-06-10 08:00:00,25.77748871939818,25.645,SHORT,0.005139706231293113,TRAIL,824.9048383584826
NVTK,2023-06-09 11:00:00,2023-06-09 14:00:00,1340.9983187992316,1351.6255280694836,LONG,0.007924849063023385,TRAIL,824.7604256115269
HKDRUB_TOM,2023-06-09 13:00:00,2023-06-13 08:00:00,10.622574634869443,10.698691460521129,LONG,0.00716557221465189,TRAIL,824.9745762443952
SNGSP,2023-06-09 13:00:00,2023-06-13 18:00:00,35.18418906008271,36.179676334212864,SHORT,-0.028293597230000092,SL,827.8043684683325
CHMF,2023-06-09 20:00:00,2023-06-10 07:00:00,1030.4752632140423,1021.6498351373211,LONG,-0.00856442497143967,SL,825.7552498443383
TATN,2023-06-10 07:00:00,2023-06-10 09:00:00,471.78968882785034,475.7,LONG,0.008288250601374348,TRAIL,825.140672002377
CHMF,2023-06-10 09:00:00,2023-06-13 16:00:00,1026.9544904617187,1048.624083763476,LONG,0.021100831149795725,TRAIL,826.5449679669757
PLZL,2023-06-10 15:00:00,2023-06-11 08:00:00,1020.917009262722,1009.4299441469897,LONG,-0.01125171293210989,SL,825.9979314780029
NLMK,2023-06-11 13:00:00,2023-06-14 07:00:00,151.23905912759957,159.2499981939641,LONG,0.052968717952719756,TRAIL,826.8029367226204
GAZP,2023-06-13 09:00:00,2023-06-14 08:00:00,166.82659046260466,168.48,LONG,0.009910947246541952,TRAIL,827.6637337302976
HKDRUB_TOM,2023-06-13 10:00:00,2023-06-14 07:00:00,10.701263294264631,10.74,LONG,0.0036198254981848685,SL,826.8029367226204
PLZL,2023-06-13 15:00:00,2023-06-16 08:00:00,1034.665931338548,1059.3210954893882,SHORT,-0.023829105998439286,SL,831.77519607257
GMKN,2023-06-13 15:00:00,2023-06-14 07:00:00,149.41764931907383,151.3963663283387,SHORT,-0.013242859985298118,SL,826.8029367226204
MOEX,2023-06-13 16:00:00,2023-06-14 13:00:00,126.27,127.07874908829103,LONG,0.006404918732011066,TRAIL,826.1536570870443
CHMF,2023-06-13 18:00:00,2023-06-14 20:00:00,1050.7661820185886,1049.0,SHORT,0.0016808516003014142,SMART_CUT,828.223024249843
SNGS,2023-06-14 07:00:00,2023-06-15 08:00:00,26.114107506844693,25.95,SHORT,0.006284247194803806,TRAIL,827.3143039172932
GLDRUB_TOM,2023-06-14 07:00:00,2023-06-14 12:00:00,5288.9344997910675,5236.52786964169,SHORT,0.009908731172875726,SL,825.7674687882504
HKDRUB_TOM,2023-06-14 09:00:00,2023-06-14 10:00:00,10.728949948219494,10.6608330529448,LONG,-0.0063488874124161205,SL,827.6193437413582
SBER,2023-06-14 09:00:00,2023-06-14 17:00:00,245.74025218011528,244.67,SHORT,0.004355217228843928,TRAIL,827.1154883845792
GMKN,2023-06-14 10:00:00,2023-06-15 12:00:00,151.59558708464388,152.8668689861716,SHORT,-0.008386008629775552,SL,827.5046375488483
TATN,2023-06-14 10:00:00,2023-06-15 07:00:00,485.2425866490637,489.32259605754786,SHORT,-0.008408184938299524,SL,829.7277921977982
GAZP,2023-06-14 11:00:00,2023-06-15 13:00:00,167.31806694801577,171.30479147799346,LONG,0.023827220829752548,TRAIL,826.7916370910871
HKDRUB_TOM,2023-06-14 13:00:00,2023-06-15 05:00:00,10.631283615792881,10.721272632937424,LONG,0.008464548628056838,SL,828.1902517629301
ALRS,2023-06-14 13:00:00,2023-06-14 15:00:00,67.11626692090273,68.02,LONG,0.013465186914557154,TRAIL,826.2815811006928
MOEX,2023-06-14 16:00:00,2023-06-14 19:00:00,127.32,128.21,LONG,0.006990260760289152,TRAIL,827.4432785468018
T,2023-06-14 19:00:00,2023-06-15 07:00:00,3555.9438550500145,3622.274651785371,SHORT,-0.018653499447455063,SL,829.7277921977982
GLDRUB_TOM,2023-06-15 04:00:00,2023-06-15 09:00:00,5263.49,5199.622968602728,LONG,-0.012133970311954921,SL,827.9544489086932
CNYRUB_TOM,2023-06-15 06:00:00,2023-06-15 11:00:00,11.760846836497997,11.657358185836445,LONG,-0.00879942168283244,SL,827.6783781475533
NLMK,2023-06-15 07:00:00,2023-06-15 13:00:00,158.04,164.68787506674627,LONG,0.042064509407404964,TRAIL,826.7916370910871
CHMF,2023-06-15 07:00:00,2023-06-15 09:00:00,1051.2,1055.6,LONG,0.004185692541856795,TRAIL,827.9544489086932
SBER,2023-06-15 07:00:00,2023-06-17 09:00:00,244.28924730207967,243.32,LONG,-0.003967621632077575,SL,828.940299521732
NVTK,2023-06-15 09:00:00,2023-06-15 13:00:00,1368.4567231585763,1386.8334356318085,LONG,0.013428785990993052,TRAIL,826.7916370910871
CHMF,2023-06-15 11:00:00,2023-06-15 13:00:00,1057.0627694810435,1070.7685141682343,LONG,0.012965875899611522,TRAIL,826.7916370910871
HKDRUB_TOM,2023-06-15 12:00:00,2023-06-19 05:00:00,10.633898893718827,10.743,LONG,0.010259746436522575,TRAIL,827.3272537929828
SNGSP,2023-06-15 14:00:00,2023-06-16 08:00:00,36.396472642985636,35.91667754516389,LONG,-0.013182461457956957,SL,831.77519607257
ALRS,2023-06-15 15:00:00,2023-06-19 07:00:00,67.47023831048817,69.19569055717649,LONG,0.02557353123236413,TRAIL,828.7645918302579
GLDRUB_TOM,2023-06-15 15:00:00,2023-06-16 15:00:00,5194.296416013329,5229.78,LONG,0.006831258970373691,TRAIL,830.3285554652431
TATN,2023-06-15 18:00:00,2023-06-18 12:00:00,514.0705471402872,512.5,SHORT,0.003055119864430999,SMART_CUT,828.0414284246511
SNGS,2023-06-15 20:00:00,2023-06-18 13:00:00,26.744305708526394,27.321285579812034,SHORT,-0.021573933441154644,SL,828.1598696315364
MGNT,2023-06-15 20:00:00,2023-06-16 16:00:00,4515.673735710294,4627.917771368593,SHORT,-0.024856542396024944,SL,830.3285554652431
KZTRUB_TOM,2023-06-16 05:00:00,2023-06-16 12:00:00,18.5775,18.7225,LONG,0.007805140627102655,TRAIL,829.7591061755397
MOEX,2023-06-16 07:00:00,2023-06-19 07:00:00,123.9700551496089,122.1209178382959,LONG,-0.014915999747531246,SL,828.7645918302579
PLZL,2023-06-16 10:00:00,2023-06-17 07:00:00,1063.4141749337673,1077.1075970686798,SHORT,-0.012876847476445685,SL,829.897828179482
GMKN,2023-06-16 11:00:00,2023-06-17 09:00:00,153.2009910084085,154.89953569777745,SHORT,-0.011087034608514595,SL,828.940299521732
MGNT,2023-06-18 10:00:00,2023-06-20 08:00:00,4971.612461886734,4853.5,SHORT,0.023757375055317657,TRAIL,827.8235623360717
TATN,2023-06-18 15:00:00,2023-06-20 13:00:00,511.1463117144105,495.1064464003697,LONG,-0.03138018400297616,SL,826.239771725868
CHMF,2023-06-19 07:00:00,2023-06-19 13:00:00,1071.6217253364773,1129.4,LONG,0.053916669751521734,TRAIL,826.6229809759412
HKDRUB_TOM,2023-06-19 07:00:00,2023-06-19 08:00:00,10.753804188001173,10.68323578492739,LONG,-0.006562180400543332,SL,828.4927341400723
HKDRUB_TOM,2023-06-19 10:00:00,2023-06-21 04:00:00,10.703700073559515,10.75,LONG,0.00432560013101036,TRAIL,826.571933114823
SNGSP,2023-06-19 10:00:00,2023-06-20 08:00:00,35.94716442765885,35.99,LONG,0.0011916259049405077,TRAIL,827.8235623360717
T,2023-06-19 16:00:00,2023-06-20 12:00:00,3460.6,3392.553147805281,LONG,-0.01966331046486711,SL,827.9733408309313
KZTRUB_TOM,2023-06-20 06:00:00,2023-06-20 13:00:00,18.805707786082003,18.9175,LONG,0.005944589546410702,TRAIL,826.239771725868
CNYRUB_TOM,2023-06-20 07:00:00,2023-06-21 09:00:00,11.731689662115349,11.659195074342282,LONG,-0.006179381645865576,SL,827.1646100089015
SNGS,2023-06-20 07:00:00,2023-06-22 07:00:00,27.28868352867685,27.225,SHORT,0.0023336973588309697,SMART_CUT,828.1171925568013
GMKN,2023-06-20 10:00:00,2023-06-20 12:00:00,153.71524081728856,152.6260709236932,LONG,-0.007085633719885947,SL,827.9733408309313
LKOH,2023-06-20 13:00:00,2023-06-20 16:00:00,5111.058767023154,5157.5,LONG,0.009086421247293643,SL,825.7427422192084
NLMK,2023-06-20 13:00:00,2023-06-20 19:00:00,170.09615395043477,173.4,LONG,0.019423402427593765,SL,826.16034603142
GMKN,2023-06-20 14:00:00,2023-06-21 09:00:00,152.79962365103984,154.3313735354371,LONG,0.010024565818927968,SL,827.1646100089015
SBER,2023-06-20 18:00:00,2023-06-21 12:00:00,241.4526730514528,243.32470120886794,LONG,0.00775318878750297,TRAIL,828.4169736161035
ROSN,2023-06-20 19:00:00,2023-06-22 20:00:00,482.3574885549484,475.75592826740103,LONG,-0.013686032546782696,SL,821.0592936123569
MOEX,2023-06-21 07:00:00,2023-06-21 11:00:00,123.6936791006637,124.48,LONG,0.0063570014656640925,TRAIL,827.3512432232915
GAZP,2023-06-21 08:00:00,2023-06-21 11:00:00,169.16744727496663,170.53238045765153,LONG,0.008068533306330007,TRAIL,827.3512432232915
GLDRUB_TOM,2023-06-21 08:00:00,2023-06-21 13:00:00,5219.947415035488,5180.884389334001,LONG,-0.00748341364301305,SL,828.9622233217732
HKDRUB_TOM,2023-06-21 09:00:00,2023-06-22 07:00:00,10.745637604894519,10.672267478621777,LONG,-0.006827898815359539,SL,828.1171925568013
KZTRUB_TOM,2023-06-21 09:00:00,2023-06-22 07:00:00,18.84143784057381,18.655385909392933,LONG,-0.009874614281306416,SL,828.1171925568013
GMKN,2023-06-21 11:00:00,2023-06-22 19:00:00,153.61817607605823,151.9056227706945,LONG,-0.01114811638250304,SL,824.4998340986253
CNYRUB_TOM,2023-06-21 14:00:00,2023-06-22 07:00:00,11.679366907346207,11.601443980875157,LONG,-0.00667184506568052,SL,828.1171925568013
GLDRUB_TOM,2023-06-21 15:00:00,2023-06-23 07:00:00,5180.393322990583,5131.842962106621,LONG,-0.009371944919413002,SL,819.7952029841432
